longitude,latitude
-43.023611,-22.757222
-44.3180999755859,-23.0067005157471
-48.820226,-25.573873
-47.993333,-24.538889
-48.004281,-24.062487
-48.554339,-25.017944
-49.158989,-26.735425
-45.438721,-23.600818
-46.774722,-23.454167
-49.635556,-28.084722
-49.728889,-25.526389
-50.923063,-27.018449
-50.835895,-24.650194
-49.519722,-28.077778
-50.634914,-29.0975
-49.710571,-25.458331
-49.829143,-25.61983
-48.390037,-25.593568
-50.129089,-25.037172
-48.8719445,-27.8983333
-51.2122222,-27.7233334
-49.5905555,-26.6402777
-47.714531,-24.187247
-49.375176,-25.423409
-50.34077,-28.02098
-49.811111,-25.374639
-51.04391,-25.471479
-51.157839,-26.482259
-51.815028,-29.600087
-49.833333,-25.300833
-48.918672,-25.439322
-49.118361,-24.311533
-50.282361,-25.287974
-44.666667,-22.066667
-44.813611,-23.139722
-45.264444,-23.439167
-40.531545,-19.969888
-41.843247,-20.419667
-46.445117,-20.929116
-46.458592,-21.805578
-45.927027,-21.381975
-43.678611,-18.751111
-44.881944,-21.274722
-41.399999,-20.3
-44.605825,-22.869713
-46.637861,-23.417031
-46.325406,-23.585001
-47.201695,-23.942839
-44.199386,-21.936005
-43.879087,-21.645311
-43.40808,-21.647895
-43.366954,-21.79311
-40.868611,-19.169167
-43.850549,-20.237823
-44.216667,-21.333333
-45.266945,-22.526945
-44.616103,-22.345835
-41.1847,-20.6036
-44.164444,-22.903333
-34.874259,-7.82827
-41.0875,-20.519444
-41.755278,-20.4925
-40.174552,-19.924642
-40.464093,-19.278933
-42.614861,-21.517389
-46.671789,-22.695449
-42.033356,-20.766768
-45.769265,-21.559268
-42.834167,-22.458056
-44.7126,-22.5246
-49.357,-23.009
-40.4524,-20.293
-43.051517,-21.532852
-45.866667,-23.633333
-46.4097,-23.71
-40.472222,-19.914167
-42.258601,-20.73002
-40.9583,-20.2854
-40.996667,-20.387745
-39.880556,-13.328889
-47.021214,-24.177086
-46.621883,-23.654505
-49.5886111,-26.9119444
-44.107295,-22.137435
-42.689167,-22.267778
-43.912334,-20.005994
-48.8713889,-27.7188889
-43.695842,-21.801519
-49.298889,-28.285278
-47.5844444,-15.1844444
-64.12,4.45
-61.49055,-13.72277
-68.912844,-12.951867
-46.836857,-18.111212
-41.143056,-12.34
-67.41666,6.41666
-57.00362,-19.451855
-60.729085,-17.77189
-60.040379,-12.937051
-48.158864,-22.657802
-66.937636,2.669895
-78.486923,-3.406097
-88.346603,16.905385
-47.78238,-22.188603
-51.851332,-20.064783
-64.699902,-9.32963
-48.514477,-0.70849
-47.903758,-22.29307
-49.286086,-8.23704
-44.603048,-12.233633
-45.226202,-7.575054
-39.43779,-7.20475
-48.206051,-10.683241
-77.2116,-6.048306
-64.983196,-9.700136
-59.103139,2.84348
-61.05844,5.808981
-57.506577,1.838266
-49.137753,-23.910634
-56.147157,1.2479
-55.170891,4.943112
-39.055138,-7.417338
-52.326646,4.736438
-66.155728,-12.231806
-46.77572,-0.970366
-71.845436,8.808251
-53.33,4.6
-50.183278,-10.923526
-49.6397,-20.6203
-76.413796,3.733857
-44.356856,-18.236474
-55.73,-15.43
-49.066667,-11.733333
-52.265981,-15.910931
-42.492852,-8.774322
-46.133592,-20.643368
-55.433056,-10.885833
-48.66,-10.19
-46.974598,-18.75575
-48.96,-9.18
-47.871914,-22.196058
-49.082778,-8.807778
-47.497222,-10.705833
-46.5158333,-10.4147222
-36.967778,-8.445278
-60.916667,-14.55
-40.762427,-11.216089
-48.245278,-19.013611
-43.493982,-16.883925
-51.020265,-1.851133
-41.377108,-13.006676
-47.942795,-19.735122
-41.766667,-13.383333
-68.75,6.16666
-67.3666667,3.6666667
-48.9407,-20.0248
-44.016608,-16.435519
-41.308,-12.303
-38.8125,-4.213611
-48.416667,-22.75
-80.7147,22.2594
-80.1856,21.9919
-68.007337,-15.578954
-42.188917,-11.58245
-40.523333,-11.452222
-39.016667,-16.266667
-54.530978,-1.493179
-42.892195,-16.589533
-60.1333,4.98333
-47.9166667,-16.8
-52.9,4.33
-65.71,3.8
-49.85311,-15.9333
-52.11835,-14.606849
-52.566667,-13.2
-51.77,-17.32
-47.73004,-15.7833
-59.871444,-13.185981
-53.344444,-13.202778
-59.25,2.16
-70.623637,19.002008
-47.531756,-14.036646
-46.62,-5.940003
-84.3014,9.90409
-53.444522,-17.717116
-51.616667,-17.714722
-49.080278,-24.073333
-60.9791667,5.125
-67.38285,-10.081997
-47.765836,-1.675947
-56.056143,-13.837784
-47.433333,-20.216667
-45.75,-13
-39.118333,-7.459722
-47.45192,-20.121554
-47.334303,-21.096232
-66.7,4.266667
-91.15087,16.855101
-44.639078,-8.865694
-39.5325,-7.216389
-47.584564,-21.45576
-47.712044,-15.606744
-48.423611,-15.674444
-46.002778,-15.364722
-66.13,5.75
-62.855381,6.265457
-67.45,5.55
-52.2975,-9.744444
-61.618062,6.708878
-55.097108,-20.735708
-63.23333,-17.56666
-63.6666667,-17.3833333
-56.5666667,-22.8
-56.499803,-23.437074
-41.106863,-4.284444
-51.811447,3.89474
-52.45,4.83
-52.5817,-1.5233
-48.96188,-16.240105
-51.866667,-12.9
-47.870803,-15.578919
-52.292222,-17.135833
-47.589444,-11.074167
-53.4116667,-18.1583333
-60.73722,-14.52111
-52.9925,-18.4011111
-78.7386,-5.1606
-49.306385,-8.336805
-50.525891,-8.961103
-54.723732,-20.447302
-53.425302,-19.753065
-65.2821538,-9.7949164
-48.23,-16.03
-50.5,-10.5
-47.466667,-6.833333
-53.96666,-19.5
-83.4833,13.925
-44.341839,-2.577203
-51.443371,0.701031
-51.766667,-12.816667
-48.737824,-15.76124
-60.9883,-1.4822
-51.546413,-17.150894
-48.093611,-12.586389
-47.686389,-13.240556
-46.794444,-12.2475
-48.500278,-8.956111
-48.159444,-10.279722
-45.868033,-8.737817
-40.265833,-10.242778
-46.644167,-8.332778
-63.5166667,9.75
-47.781206,-21.773063
-63.236779,0.2457325
-48.9528,-16.3269
-52.600798,-0.881233
-45.2369,-15.4958
-46.75,-13
-52.083093,-18.450561
-63.366667,0.7
-57.671566,-19.208706
-49.851653,-6.529972
-48.284145,-10.237765
-67.78,-16.22
-51.995278,-18.439444
-56.808076,-14.839872
-56.3,-14.17
-56.5416984558105,-12.7849998474121
-56.466667,-12.816667
-56.5,-13.85
-55.066667,-15.016667
-47.862671,-15.915273
-52.573889,-18.428333
-82.450044,8.776714
-61.239236,7.563322
-48.868,-22.651
-48.744864,-23.160442
-47.42,-7.13
-47.665622,-8.433857
-47.7,-9.18
-48.314398,-19.000677
-65.988997,-11.010648
-66.4,1.416667
-48.023889,-18.655278
-75.8619444,5.9802778
-43.889665,-19.800495
-48.026944,-13.364444
-83.333487,14.099408
-76.534022,-8.105552
-59.774444,-14.635861
-59.704139,-14.695111
-60.16666,-12.83333
-69.778506,4.433985
-64.75,3.26667
-42.505278,-14.088611
-41.6,-13.15
-41.333333,-10.333333
-41.9,-13.533333
-50.061356,-16.031259
-55.91975,-1.442652
-43.083333,-16.75
-48.562778,-6.169444
-44.900824,-17.361106
-54.967818,-8.825431
-41.5,-12.433333
-49.292092,-14.198176
-56.487881,-2.063975
-41.423611,-13.160556
-61.2114,5.39944
-75.25305,-10.34055
-75.10583,-10.44555
-62.824417,-8.035028
-55.2167,4.88333
-79.010493,-4.514965
-59.937223,-3.085244
-61.133333,1.75
-60.86666,-14.26666
-53.06667,4.85
-53.16666,5
-59.1667,2.05
-61.333333,3.366667
-60.798,-3.045
-68.735281,-11.267088
-51.773575,1.576048
-57.995808,5.364139
-60.178431,-3.264106
-60.19969,1.122796
-71.49692,-13.02753
-61.525637,-4.939886
-60.029348,-2.601241
-73.88302,2.50896
-48.433113,-1.442873
-60.50916,-2.48361
-59.85071,-3.06021
-75.55,-10.1
-72.02,-3.3
-59.733333,-1.983333
-56.375193,-4.349866
-58.7269878,-2.3065914
-78.27388,-3.11361
-52.283333,-12.816667
-44.391111,-17.6575
-47.83425,-15.983285
-58.25,5.53333
-62.2833,8.46667
-47.376974,-21.046849
-47.0685,-22.6294
-57.65,-19.016667
-56.0767,-15.8658
-55.094421,-15.899607
-45.8816667,-14.7116667
-48.283459,-18.526441
-44.895367,-20.181414
-48.021748,-16.507177
-47.340697,-7.374044
-51.8103,-16.9567
-60.058639,2.48175
-59.672396,3.741378
-46.708596,-19.842629
-44.223413,-17.349995
-59.68362,-10.432716
-60.58,2.83
-47.604525,-16.72087
-44.051404,-17.577599
-58.8278,1.53056
-61.1167,6.71667
-38.933056,-4.296944
-59.9483,7.69833
-59.9625,7.82833
-59.65708,5.06622
-60.1833,7.43333
-48.312662,-1.192803
-59.7075,7.37611
-53.251667,-13.15
-54.4667,2.21667
-64.699944,-3.396369
-56.065736,-1.180884
-59,-6.83333
-55.8658,-1.7658
-67.272252,0.029737
-57.047637,-1.086755
-66.101124,-2.52207
-55.788711,-5.648425
-55.1364,-3.09
-59.940904,-2.964358
-72.648236,-7.631054
-73.3675,-12.7339
-60.9881,-1.4108
-61.927222,1.098889
-61.851,-0.97
-60.083333,-2.316667
-52.5,3.18333
-52.450184,-0.912692
-58.66,1.58
-54.996748,-2.710765
-54.301699,-2.810856
-58.7839,1.35611
-63.9039,-8.76195
-51.62,0.18
-76.8935,3.59997
-75.8933,1.61333
-72.118215,7.587902
-76.340592,-0.131031
-55.447913,-1.898814
-61.741388,0.3225
-59.4,3.166667
-44.254664,-2.564458
-62.545778,1.177111
-54.038015,5.463418
-68.73694,-12.65638
-51.666667,-20.25
-48.387402,-19.171123
-43.968593,-19.757779
-65.45,3.183333
-67.85,-16.2
-40.2,-10.366667
-44.887797,-8.689462
-72.4233334,5.2922222
-47.933072,-22.035541
-47.9966,-16.5963
-62.72,6.25
-59.9758,5.38472
-40.248611,-10.517222
-54.9328,-10.0575
-67.0411,3.95889
-67.41666,5.85
-47.116667,-22.183333
-55.31,-11.115556
-47.966667,-15.516667
-43.755556,-18.556389
-47.866667,-8.833333
-49.811425,-16.03879
-63.05213,-7.531411
-46.951321,-22.451339
-48.285427,-18.875284
-45.942222,-14.776389
-47.155015,-22.294202
-50.215,-16.1269
-55.930278,-9.597222
-49.56852,-20.593388
-51.728187,-12.334282
-49.873514,-24.072618
-48.24446,-17.326876
-48.213612,-18.86531
-59.4833,3.38333
-61.333333,3.3
-60.79834,3.04509
-59.4167,2.83333
-73.035785,6.942517
-47.753224,-21.108827
-45.60028,-11.89304
-74.981885,6.020247
-61.93072,-11.201529
-50.126595,-18.869482
-68.158363,-12.6908
-46.143722,-14.473387
-61.330818,2.997267
-72.592998,-12.774655
-66.648751,-14.877714
-39.440688,-7.285037
-49.274171,-1.306256
-45.493333,-11.118611
-74.710592,3.544352
-60.879167,2.9925
-48.2,-15.7
-59.346409,-14.766173
-61.1558676,2.7613911
-46.49853,-16.492884
-73.635,4.1533333
-73.216689,4.233472
-49.583056,-0.983056
-49.460247,-0.959724
-61.41666,3.36666
-51.45,-18.91666
-49.411031,-16.530977
-48.220272,-21.804685
-45.883333,-6.616667
-60.823392,3.117763
-67.61705,5.391656
-56.097087,-5.131321
-46.25,-19.333333
-51.846111,-15.894444
-74.38,-10.75
-56.24,-10.37
-54.466667,-10.416667
-59.108482,-11.657553
-50,-16.166667
-61.05,4.75
-59.25,2.5
-51.233333,-10.166667
-49.5289,-11.7969
-48.53333,-17.7
-48.205774,-18.951119
-48.366667,-14.05
-66.67,-14.75
-56.021288,-16.703225
-60.107017,-4.446031
-75.228268,0.72304
-68.8493872,-3.4534506
-68.7822223,-14.5666667
-73.088935,-3.502549
-72.66666,-3.33333
-49.198611,-14.188056
-47.262296,-13.876836
-48.4233,-14.6983
-48.433056,-14.396667
-52.388056,-15.649167
-47.549656,-14.904591
-47,-14
-48.648999,-14.917791
-47.466667,-15.65
-46.23,-16.4
-46.383333,-16.666667
-46.5,-14.25
-48.088587,-15.688159
-47.816667,-15.866667
-46.642935,-11.815845
-48.464444,-13.925555
-50.557312,-13.039644
-63,-10.15
-53,-1.5
-72.896683,-7.604269
-60,-2
-54.028058,-1.95273
-69,-9.33333
-64.637222,-9.283056
-65.633333,-1.833333
-55.118137,-8.53238
-60.183333,2.416667
-64.123621,-7.463726
-55.681944,-10.995556
-56.5,-1.75
-61.359894,-4.800224
-62.649921,-2.255121
-60.075429,-1.885961
-71.940556,-9.105556
-71.14258,-10.06869
-47.6753533,-1.3224905
-65.0445,-0.752
-59.871967,-2.966021
-59.443027,-2.809537
-55.808943,-1.73033
-60,-12.21666
-55.75,-12.416667
-55.933333,-11.2
-54.538069,-13.079075
-68.8,-10.85
-53.291667,-13.618333
-57.674096,-3.386344
-61.016667,-12.216667
-55.711944,-11.623889
-55.048333,-11.873056
-60.0803661,-2.9078962
-65.66,-8.32
-56.716667,-12.366667
-56.629629,-13.12809
-52.189618,-12.621373
-63.21666,-9.08333
-60.316667,-2.75
-65.6897,-10.9397
-66.38,6.57
-65.83,-11.08
-76.5,-0.8
-74.2525,1.0844444
-76.363444,-6.534552
-92.027274,16.236873
-76.50472,7.24694
-53.685329,5.368633
-88.63,15.7
-76.21666,-0.95
-72.91666,-3.33333
-59.254167,0.737222
-64.878472,-9.629485
-73.46277,4.06138
-72.96666,-3.5
-74.90777,6.23666
-54.401724,-10.206387
-65.216667,2.95
-75.023015,8.053775
-76.53333,-0.51666
-45.788611,-15.363889
-45.588505,-9.281022
-40.633333,-11.165556
-48.266667,-16.333333
-41.65,-13.233333
-42.583333,-14.233333
-47.5913889,-15.5905555
-48,-17
-46.546005,-20.487518
-54.317471,-15.700369
-43.006944,-16.912778
-47.55,-15.533333
-52.75,-18.316667
-46.525805,-20.307364
-47.7239,-11.4877
-53.716667,-16.866667
-43.916667,-19.25
-47.601571,-7.340931
-42.557778,-14.553611
-44.18222,-17.75277
-41.833333,-13.516667
-48.167343,-10.164686
-40.397222,-10.753333
-53.006667,-16.844167
-48.348889,-15.484167
-43.062778,-16.474444
-45.478809,-20.445987
-41.834722,-13.595278
-48.8275,-15.781389
-46.716667,-8.633333
-48.95,-14.583333
-48.233333,-13.783333
-50.433333,-5.916667
-46.259722,-9.359722
-46.865995,-12.985588
-48.073499,-14.176855
-56.785278,-10.379722
-50.286458,-6.123479
-48.258611,-12.9425
-48.213888,-12.761388
-48,-14
-50.449948,-6.35546
-50.421667,-8.85856667
-51.128348,-9.996162
-54.667,-9.817
-54.85,-14.883333
-47.4583,-13.7975
-47.5247,-14.7056
-48.751153,-17.757049
-52.427778,-14.704444
-60.073889,-14.918333
-61.9161111111,-12.2780555556
-47.912121,-16.301583
-61.5,7.42
-48.833483,-15.850656
-48.240538,-7.291173
-43.1174,-16.3245
-47.5167,-13.7461
-46.8727,-17.2255
-47.566111,-11.22333
-46.890844,-17.984208
-47.768889,-14.138889
-46.943889,-13.738611
-43.918611,-19.710278
-49.160567,-10.465312
-50.726205,-11.629831
-56.586091,-12.636821
-54.967,-14.733
-61.382517,7.363591
-61.5,7.66667
-46.866667,-17.033333
-48.316667,-13.966667
-49.233333,-17.016667
-46.4775,-19.634444
-43.882778,-19.455278
-59.35,-10.2
-65.13574,-0.606924
-52.723614,-12.309302
-59.160362,-5.93909
-56.380353,-1.466318
-63.264887,-7.559556
-50.792952,-1.986802
-60.3200886,-2.5632024
-51.883333,-12.833333
-72.713708,-7.620937
-72.377433,-7.771292
-61.66666,-5.06666
-52.51286,-0.856924
-63.660432,-7.501607
-82.13,8.92
-78.319503,-5.070398
-61.4191,-4.85415
-62.244782,5.216286
-77.42,-1.57
-77.75,-5.83
-78.966497,-4.356999
-67.209444,3.969722
-60.2636,5.77667
-54.75,2.46667
-66.75,3.75
-64.13,-17.4
-76.2475,6.5389
-52.8667,2.23333
-73.473857,6.657164
-63.4604,-7.49792
-79.3441,-4.95333
-73.2622,-12.6808
-78.71,-5.22
-60.933333,4
-60.0304,-12.4419
-63.787222,-8.178333
-54.25,-1.91667
-61.147161,4.480566
-59.5167,3
-58.1167,5.36667
-57.95,5.71667
-59.4167,2.98333
-56.5,3.6
-60.359389,4.398972
-60.383333,-12.3
-51.09569,-0.04072
-61.0083,-13.55
-51.366667,0.733333
-54.9,-9.37
-60.203481,-3.193315
-61.1642,-4.4922
-65.75,3.67
-63.2154607,-7.836152
-57.204447,-15.63383
-65.045,-9.642222
-62.035796,-11.849938
-74.9685,-10.8831
-72.9192,-12.655
-59.5,-18.38
-43.678,-18.917
-48.080556,-23.523889
-50.15224,-24.54548
-49.736111,-24.352778
-54.715277,-25.069177
-56.251021,-26.616163
-56.64858,-25.772744
-57.009808,-26.016467
-55.159454,-27.516933
-54.100486,-26.630765
-43.530035,-18.369961
-44.2992744446,-17.7046661377
-41.338611,-12.803333
-43.616133,-18.146514
-42.816667,-16.6
-43.742778,-17.810833
-55.759766,-22.191773
-47.82347,-22.7795541
-55.527029,-24.134811
-55.810599,-24.500036
-53.08982,-10.773109
-41.483333,-12.6
-41.901837,-13.249817
-47.78582,-14.98656
-43.742436,-18.0234644
-40.407778,-10.943333
-42.925623,-16.72194
-55.42429,-13.390249
-56.727778,-13.311944
-54.973229,-10.202567
-56.483333,-12.983333
-45.44222222,-18.78777778
-41.316,-12.961
-49.7056,-24.2511
-50.479167,-30.258611
-52.698914,-30.508393
-51.687768,-30.080215
-49.249944,-24.250017
-51.712777,-29.916216
-54.100719,-29.348866
-41.833333,-13.216667
-45.2453,-18.2128
-48.166312,-15.819342
-42.9786,-16.6349
-47.657014,-17.903753
-44.559264,-18.352549
-47.273056,-20.164444
-46.691644,-18.979942
-47.498611,-13.973889
-42.496111,-14.16
-43.603056,-18.211111
-43.5,-12.716667
-41.2,-11.583333
-41.376389,-13.083056
-43.536454,-18.278998
-43.312,-17.08
-43.75,-18.1333333
-55.53333333,4.95
-48.079065,-1.07669
-52.2333,3.68333
-52.206198,4.5632
-51.2125,-0.0144
-60.137203,-2.77925
-46.613278,-1.281694
-52.532252,4.045789
-48.113981,-1.15102
-48.333333,-1.333333
-74.93333,5.88333
-64.24777,-10.75527
-60.025864,-2.454516
-60.22835,-2.87155
-70.34411111,0.591777778
-55.6125,2.810278
-76.247013,4.29314
-64.943333,-9.6058333
-66.5,6.3
-58.683333,-4.166667
-66.680998,0.279496
-61.010444,1.486694
-64.5133,4.0411
-58.9207721,-2.944841
-58.7667,7.31667
-48.539643,-22.755679
-67.55,5.45
-52.607,-9.731
-73.65,-7.483333
-72.613681,2.56722
-76.28,-6.27
-75.0831,-10.38
-83.1167,9.10183
-77.98,-1.5
-67.57,-15.58
-72.5014,-12.4472
-64.255128,-9.407414
-60,-7.25
-61.41416,4.69333
-68.693214,-10.87552
-68.75,-10.066667
-64.98333,6.35
-54.472434,4.812225
-54.330278,-2.56
-62.76,3.88
-54.873889,-3.935556
-61.586399,-0.837748
-59.25,-18.66666
-61.53333,-13.66666
-60.39972,-14.80388
-54.9153972,-9.0949088
-75.066667,6.916667
-59.5716667,-18.3280556
-60.81277,-13.89861
-61.260952,-14.509068
-46.336647,-14.817527
-45.919167,-15.408056
-57.516667,-7.583333
-52.1919444,-15.7838889
-47.225277,-12.814722
-46.032975,-20.658889
-44.712363,-15.606684
-88.967374,16.953071
-47.814472,-13.533399
-45.215077,-7.907511
-67.427438,-15.51753
-79.512474,21.909685
-48.106822,-0.865652
-64.526698,-9.298774
-57.52944,-18.098629
-46.542865,-18.53353
-47.964346,-23.484015
-39.177801,-7.237598
-61.058698,-14.49205
-48.663481,-17.654663
-46.652388,-10.570093
-46.291187,-20.724293
-36.758112,-8.991843
-56.037145,-13.62064
-42.648477,-12.018877
-54.670332,-20.51305
-54.939147,-3.127967
-63.094389,-0.225075
-60.666667,-0.083333
-71.841037,7.800758
-50.209448,-6.043622
-57.446985,-19.021492
-53.339821,-13.69631
-67.205475,3.661316
-71.067877,7.923104
-54,2.88
-39.833171,-10.718277
-62.08,7.07
-54.473899,-16.6231
-47.993333,-15.638055
-47.818889,-22.084722
-52.083762,-15.327654
-42.646559,-8.792667
-47.61,-10.62
-50.629167,-16.989722
-37.154169,-8.627
-52.500625,-14.654382
-62.1833,7.73333
-56.018907,-13.254149
-38.477722,-6.266533
-47.239444,-10.578889
-51.793598,-17.802106
-38.163889,-9.126111
-61.660278,-0.660278
-39.825833,-12.869167
-67.8230556,-14.6644444
-60.5166667,5.7
-63.4038889,7.1888889
-58.278672,-13.012702
-62.060225,-11.242733
-41.385,-12.462
-56.9466,-16.067494
-41.55,-12.516667
-41.298611,-13.684167
-35.754042,-7.061739
-41.766667,-12.75
-49.548675,-20.695188
-56.08333,-22.66666
-54.7597,-18.5069
-55.655237,-15.354457
-59.284928,4.785284
-58.6167,1.65
-59.9667,4.83333
-45.696566,-17.96304
-47.714667,-15.845927
-60.06666667,5.45
-64.372778,-8.659167
-65.51,4.55
-52.180716,-15.286299
-52.366667,2.883333
-65.9363889,5.7919444
-54.431668,-0.918121
-59.25,2.08333
-40.487184,-11.338049
-75.5819445,6.2697223
-62.790974,6.646263
-67.0833333,-15.5
-48.1666667,-15.55
-79,-4.00777
-55.1667,5.53333
-61.05,5.31666
-63.05,7.53333
-48.539744,-16.321144
-61.0288889,1.6255556
-47.96698,-23.577422
-43.529081,-18.180754
-35.467489,-7.621603
-39.39779,-7.353256
-79.6189,21.8706
-41.713831,-4.104647
-63.49423,-8.4941
-56.639259,-9.383073
-37.15,-8.555555
-45.311667,-15.345
-60.73333333,5.8
-61.156816,4.398443
-43.531352,-18.110902
-47.141945,-19.236
-39.717,-7.48227
-72.230084,7.833173
-62.69778,8.423703
-69.3011,9.6092
-61.116667,-13.233333
-49.055967,-22.486467
-67.348678,4.224528
-56.482222,-10.373889
-65.25,-10.733333
-63.41666,-17.68333
-63.53333,-17.45
-78.58333,-3.41666
-55.9833333,-22.6666667
-50.588889,-6.594444
-51.455833,-1.736944
-44.009133,-19.861324
-76.594928,3.158125
-49.596111,-19.422778
-48.863056,-15.907222
-75.2497,-10.9497
-62.103694,1.360611
-56.783333,-14.216667
-49.023017,-23.025545
-52.65,-0.666667
-53.357865,-17.19664
-54.696631,-17.507971
-54.483333,-19.219167
-61.75,3.75
-84.042,12.167
-49.166667,-12.516667
-45.453889,-11.878333
-40.490556,-12.318611
-72.160028,4.348688
-51.03333,-16.38333
-60.36527778,6.343194444
-60.63680556,5.686972222
-59.96312,-3.162612
-54.709954,-20.340597
-50.418457,-24.500579
-59.803611,-8.364004
-46.325746,-20.626913
-42.412365,-17.156857
-46.449444,-14.556667
-52.7,4.0917
-40.6,-11.416667
-58.216361,-9.864336
-55.536113,-11.025764
-41.666667,-13.4
-58.825403,-11.463674
-43.865913,-16.720792
-52.716667,-16.305556
-54.91666,-9.58333
-46.705824,-20.356027
-43.045191,-16.575165
-39.468056,-7.411667
-39.186944,-7.474722
-61.5609,-8.5748
-57.370217,-9.204875
-35.399444,-6.074722
-40.5,-13.5
-40.348056,-10.666389
-60.604019,3.153936
-50.69104,-11.146803
-51.261381,-11.645024
-56.06469,-10.258125
-56.383333,-10.75
-55.942285,-14.320767
-56.417308,-12.376519
-56.270783,-12.451177
-56.33,-13.46
-56.54,-13.766666
-59.3,-10.316667
-54.833333,-14.816667
-47.144009,-20.53058
-52.078611,-17.97
-48.768026,-15.842324
-52.9375,-17.756389
-48.563921,-15.687956
-50.314749,-22.55194
-52.081671,-12.624001
-52.403381,-12.68387
-63.55,6.36
-72.277109,-12.673944
-47.7,-9.7
-72.7552778,5.0186111
-49.730601,-22.722271
-56.252778,-15.75
-55.7875,-20.471667
-50.2975,-6.015278
-48.438483,-18.888321
-48.533334,-17.8
-48.383333,-13.95
-47.545,-16.8136111
-76.507306,-6.42434
-35.712294,-6.965073
-59.919056,-14.489667
-55.598055,-10.96924
-75.71666,7.11666
-41.812222,-13.970833
-60.1301587,-3.1852354
-39.317469,-7.353366
-42.551111,-14.695
-65.8333,4.41667
-61.11666,5.16666
-48.8919,-15.7061
-62.934528,-0.969034
-41.8325,-13.131111
-58.36666667,2.333333333
-67.33,5.8
-61.67,5.63
-41.7703,-12.4186
-54.975402,-8.976937
-61.58333,4.5
-61.35,5.77
-43.539044,-19.292779
-42.816667,-16.533333
-55.944934,-2.994345
-43.925669,-18.584502
-50.441667,-16.321944
-36.475833,-9.098056
-50.148753,-6.064921
-42.45,-16.25
-43.857064,-16.956734
-54.133333,-10.45
-59.0666,4.08332
-63.9166667,6.1333333
-75.4583333,-9.9083333
-51.5,-11.5
-58.8242,4.63528
-54.23,2.75
-60.08333,2.31666
-65.6667,3.41667
-72.83333,9.1
-61.16666,5.32
-59.727778,-2.407222
-60.162583,-2.576472
-65.451944,-9.634444
-64.451944,-9.634444
-59.983124,-3.033857
-61.003765,3.446754
-63.7575,6.36
-63.116667,-9.166667
-78.9633611,-4.11025
-75.05,-10.5
-75.2803,-9.9197
-60.745,2.836944
-60.655801,2.903905
-47.740774,-21.568279
-48.623349,-23.135668
-55.398335,-7.094598
-63.3753,6.3517
-48.27,-10.08
-47.446389,-10.651111
-48,-16.03
-47.792477,-15.806102
-61.096734,1.689186
-46.450723,-20.178945
-63.940409,-8.836115
-44.40354,-19.260086
-52.924757,-18.651313
-61.111917,3.511805
-54.498604,-20.910855
-53.114246,-0.524903
-44.477803,-6.410516
-59.412584,-11.949629
-48.625,-17.7417
-47.899444,-15.661111
-47.6,-21.633333
-61.4753,-8.5344
-61.252309,-5.802174
-59.35,3.66667
-56.525433,-14.253493
-43.478109,-18.036992
-50.31723,-22.638882
-47.698858,-19.134813
-48.016667,-15.916667
-65.18911,7.413862
-63.391789,7.466954
-58.7042,5.19417
-59.8333,4.96667
-60.3,6.18333
-59.08,5.3
-36.575833,-9.518611
-61.322118,7.391248
-56.449,-1.69426
-65.8,4.5
-52.36666667,4.3
-60.093611,-2.383333
-59.096951,-2.900819
-70.2339,1.20659
-66.85,3.25
-56.339316,-1.594947
-66.95,2
-64.3333,-12.4333
-69.185313,0.612095
-64.3667,4.05
-59.94,-12.42
-60.830015,-4.274491
-64.526667,-9.132778
-63.457689,-8.751811
-73.4123,-3.79253
-61.980556,-10.006944
-66.25,-11.03
-61.7425,1.2822
-61.11628,1.841399
-61.2709,-5.0126
-60.9794,-1.345
-60.656389,1.384444
-61.104167,-4.903611
-52.916667,-0.916667
-52.02,4.03
-53.25,3.66
